     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -24.02400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.99200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.95900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.92700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.89500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.86300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.83000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.79800    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -23.76600    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -23.73300    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -23.70100    -0.00002    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00002
   -23.66900    -0.00123    -0.00005    -0.00000    -0.00005     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00134
   -23.63700    -0.04491    -0.00194    -0.00000    -0.00175     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04860
   -23.60400    -0.73566    -0.03171    -0.00000    -0.02866     0.00000     0.00000     0.00000     0.00000     0.00000    -0.79602
   -23.57200    -5.46808    -0.23575    -0.00000    -0.21306     0.00000     0.00000     0.00000     0.00000     0.00000    -5.91689
   -23.54000   -18.75230    -0.80933    -0.00000    -0.73133     0.00000     0.00000     0.00000     0.00000     0.00000   -20.29296
   -23.50700   -31.92507    -1.38562    -0.00000    -1.25442     0.00000     0.00000     0.00000     0.00000     0.00000   -34.56511
   -23.47500   -38.08251    -1.67969    -0.00000    -1.55450     0.00000     0.00000     0.00000     0.00000     0.00000   -41.31670
   -23.44300   -51.82461    -2.29533    -0.00000    -2.23904     0.00000     0.00000     0.00000     0.00000     0.00000   -56.35899
   -23.41000   -56.20805    -2.45302    -0.00000    -2.51153     0.00000     0.00000     0.00000     0.00000     0.00000   -61.17260
   -23.37800   -35.28940    -1.53305    -0.00000    -1.63900     0.00000     0.00000     0.00000     0.00000     0.00000   -38.46145
   -23.34600   -25.89259    -1.22224    -0.00000    -1.32933     0.00000     0.00000     0.00000     0.00000     0.00000   -28.44416
   -23.31400   -43.46379    -2.17803    -0.00000    -2.31014     0.00000     0.00000     0.00000     0.00000     0.00000   -47.95196
   -23.28100   -53.00645    -2.69943    -0.00000    -2.79238     0.00000     0.00000     0.00000     0.00000     0.00000   -58.49826
   -23.24900   -33.81312    -1.74141    -0.00000    -1.76076     0.00000     0.00000     0.00000     0.00000     0.00000   -37.31528
   -23.21700   -10.87063    -0.56491    -0.00000    -0.56084     0.00000     0.00000     0.00000     0.00000     0.00000   -11.99637
   -23.18400    -1.71064    -0.08942    -0.00000    -0.08770     0.00000     0.00000     0.00000     0.00000     0.00000    -1.88776
   -23.15200    -0.12781    -0.00670    -0.00000    -0.00653     0.00000     0.00000     0.00000     0.00000     0.00000    -0.14105
   -23.12000    -0.00442    -0.00023    -0.00000    -0.00023     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00488
   -23.08800    -0.00007    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00008
   -23.05500    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -23.02300    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -22.99100    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -22.95800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.92600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.89400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.86200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.82900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.79700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.76500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.73200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.70000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.66800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.63600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.60300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.57100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.53900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.50600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.47400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.44200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.41000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.37700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.34500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.31300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.28000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.24800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.21600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.18400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.15100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.11900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.08700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.05400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.02200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.99000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.95800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.92500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.89300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.86100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.82800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.79600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.76400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.73200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.69900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.66700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.63500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.60200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.57000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.53800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.50500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.47300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.44100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.40900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.37600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.34400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.31200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.27900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.24700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.21500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.18300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.15000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.11800    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -21.08600    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -21.05300    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -21.02100    -0.00001    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00001
   -20.98900    -0.00078    -0.00003    -0.00000    -0.00002     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00082
   -20.95700    -0.02775    -0.00090    -0.00000    -0.00079     0.00000     0.00000     0.00000     0.00000     0.00000    -0.02944
   -20.92400    -0.46254    -0.01496    -0.00000    -0.01324     0.00000     0.00000     0.00000     0.00000     0.00000    -0.49074
   -20.89200    -3.64399    -0.11808    -0.00000    -0.10468     0.00000     0.00000     0.00000     0.00000     0.00000    -3.86675
   -20.86000   -13.85031    -0.44950    -0.00000    -0.39979     0.00000     0.00000     0.00000     0.00000     0.00000   -14.69960
   -20.82700   -26.89423    -0.87061    -0.00000    -0.78450     0.00000     0.00000     0.00000     0.00000     0.00000   -28.54935
   -20.79500   -33.13081    -1.05005    -0.00000    -1.00024     0.00000     0.00000     0.00000     0.00000     0.00000   -35.18110
   -20.76300   -39.30918    -1.19616    -0.00000    -1.26292     0.00000     0.00000     0.00000     0.00000     0.00000   -41.76825
   -20.73100   -44.71046    -1.36028    -0.00000    -1.50958     0.00000     0.00000     0.00000     0.00000     0.00000   -47.58032
   -20.69800   -41.09300    -1.34785    -0.00000    -1.45594     0.00000     0.00000     0.00000     0.00000     0.00000   -43.89679
   -20.66600   -33.98258    -1.22913    -0.00000    -1.26112     0.00000     0.00000     0.00000     0.00000     0.00000   -36.47284
   -20.63400   -23.82024    -0.92190    -0.00000    -0.93319     0.00000     0.00000     0.00000     0.00000     0.00000   -25.67533
   -20.60100   -19.72416    -0.83415    -0.00000    -0.87831     0.00000     0.00000     0.00000     0.00000     0.00000   -21.43661
   -20.56900   -24.86302    -1.09729    -0.00000    -1.19550     0.00000     0.00000     0.00000     0.00000     0.00000   -27.15582
   -20.53700   -25.46663    -1.11588    -0.00000    -1.26264     0.00000     0.00000     0.00000     0.00000     0.00000   -27.84514
   -20.50500   -20.88055    -0.87794    -0.00000    -1.07424     0.00000     0.00000     0.00000     0.00000     0.00000   -22.83273
   -20.47200   -15.01173    -0.60525    -0.00000    -0.79347     0.00000     0.00000     0.00000     0.00000     0.00000   -16.41044
   -20.44000    -6.99701    -0.27740    -0.00000    -0.37317     0.00000     0.00000     0.00000     0.00000     0.00000    -7.64758
   -20.40800    -1.65705    -0.06540    -0.00000    -0.08857     0.00000     0.00000     0.00000     0.00000     0.00000    -1.81102
   -20.37500    -0.18364    -0.00724    -0.00000    -0.00982     0.00000     0.00000     0.00000     0.00000     0.00000    -0.20070
   -20.34300    -0.00928    -0.00037    -0.00000    -0.00050     0.00000     0.00000     0.00000     0.00000     0.00000    -0.01015
   -20.31100    -0.00029    -0.00001    -0.00000    -0.00002     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00032
   -20.27900    -0.00469    -0.00025    -0.00000    -0.00023     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00517
   -20.24600    -0.12535    -0.00663    -0.00000    -0.00611     0.00000     0.00000     0.00000     0.00000     0.00000    -0.13809
   -20.21400    -1.51886    -0.08037    -0.00000    -0.07398     0.00000     0.00000     0.00000     0.00000     0.00000    -1.67321
   -20.18200    -8.39753    -0.44453    -0.00000    -0.40903     0.00000     0.00000     0.00000     0.00000     0.00000    -9.25110
   -20.14900   -21.31099    -1.12860    -0.00000    -1.03810     0.00000     0.00000     0.00000     0.00000     0.00000   -23.47770
   -20.11700   -24.91741    -1.32007    -0.00000    -1.21357     0.00000     0.00000     0.00000     0.00000     0.00000   -27.45105
   -20.08500   -13.42840    -0.71179    -0.00000    -0.65408     0.00000     0.00000     0.00000     0.00000     0.00000   -14.79426
   -20.05300    -3.32668    -0.17639    -0.00000    -0.16204     0.00000     0.00000     0.00000     0.00000     0.00000    -3.66510
   -20.02000    -0.37667    -0.01998    -0.00000    -0.01835     0.00000     0.00000     0.00000     0.00000     0.00000    -0.41500
   -19.98800    -0.01936    -0.00103    -0.00000    -0.00094     0.00000     0.00000     0.00000     0.00000     0.00000    -0.02133
   -19.95600    -0.00045    -0.00002    -0.00000    -0.00002     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00049
   -19.92300    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00001
   -19.89100    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -19.85900    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -19.82700    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -19.79400    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -19.76200    -0.00002    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00002
   -19.73000    -0.00121    -0.00008    -0.00000    -0.00010     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00140
   -19.69700    -0.03190    -0.00218    -0.00000    -0.00260     0.00000     0.00000     0.00000     0.00000     0.00000    -0.03668
   -19.66500    -0.40017    -0.02735    -0.00000    -0.03269     0.00000     0.00000     0.00000     0.00000     0.00000    -0.46021
   -19.63300    -2.52052    -0.17203    -0.00000    -0.20728     0.00000     0.00000     0.00000     0.00000     0.00000    -2.89983
   -19.60000    -8.58918    -0.58488    -0.00000    -0.71415     0.00000     0.00000     0.00000     0.00000     0.00000    -9.88820
   -19.56800   -17.41975    -1.17777    -0.00000    -1.47340     0.00000     0.00000     0.00000     0.00000     0.00000   -20.07091
   -19.53600   -23.60425    -1.55684    -0.00000    -2.05531     0.00000     0.00000     0.00000     0.00000     0.00000   -27.21640
   -19.50400   -24.12133    -1.50616    -0.00000    -2.19135     0.00000     0.00000     0.00000     0.00000     0.00000   -27.81884
   -19.47100   -18.53466    -1.09137    -0.00000    -1.74461     0.00000     0.00000     0.00000     0.00000     0.00000   -21.37064
   -19.43900   -10.84711    -0.67769    -0.00000    -0.97463     0.00000     0.00000     0.00000     0.00000     0.00000   -12.49943
   -19.40700   -14.96837    -1.23754    -0.00000    -1.01026     0.00000     0.00000     0.00000     0.00000     0.00000   -17.21616
   -19.37400   -38.81746    -3.30621    -0.00000    -2.47110     0.00000     0.00000     0.00000     0.00000     0.00000   -44.59478
   -19.34200   -61.10765    -5.08062    -0.00000    -3.94016     0.00000     0.00000     0.00000     0.00000     0.00000   -70.12844
   -19.31000   -55.66532    -4.51713    -0.00000    -3.61501     0.00000     0.00000     0.00000     0.00000     0.00000   -63.79746
   -19.27800   -31.19218    -2.49020    -0.00000    -2.01988     0.00000     0.00000     0.00000     0.00000     0.00000   -35.70227
   -19.24500   -10.38045    -0.82369    -0.00000    -0.66917     0.00000     0.00000     0.00000     0.00000     0.00000   -11.87330
   -19.21300    -2.83519    -0.23619    -0.00000    -0.20022     0.00000     0.00000     0.00000     0.00000     0.00000    -3.27160
   -19.18100    -7.30698    -0.65076    -0.00000    -0.61122     0.00000     0.00000     0.00000     0.00000     0.00000    -8.56896
   -19.14800   -24.50738    -2.14605    -0.00000    -2.11690     0.00000     0.00000     0.00000     0.00000     0.00000   -28.77033
   -19.11600   -42.52108    -3.65103    -0.00000    -3.77981     0.00000     0.00000     0.00000     0.00000     0.00000   -49.95192
   -19.08400   -38.71102    -3.27728    -0.00000    -3.52751     0.00000     0.00000     0.00000     0.00000     0.00000   -45.51581
   -19.05200   -19.15407    -1.62350    -0.00000    -1.76895     0.00000     0.00000     0.00000     0.00000     0.00000   -22.54652
   -19.01900    -5.87378    -0.53764    -0.00000    -0.53533     0.00000     0.00000     0.00000     0.00000     0.00000    -6.94676
   -18.98700    -4.15089    -0.51373    -0.00000    -0.35811     0.00000     0.00000     0.00000     0.00000     0.00000    -5.02273
   -18.95500    -9.27076    -1.18940    -0.00000    -0.82890     0.00000     0.00000     0.00000     0.00000     0.00000   -11.28906
   -18.92200   -15.91373    -1.96886    -0.00000    -1.52077     0.00000     0.00000     0.00000     0.00000     0.00000   -19.40336
   -18.89000   -19.48726    -2.32577    -0.00000    -1.98015     0.00000     0.00000     0.00000     0.00000     0.00000   -23.79317
   -18.85800   -18.35657    -2.14064    -0.00000    -1.96337     0.00000     0.00000     0.00000     0.00000     0.00000   -22.46058
   -18.82600   -17.17625    -1.97093    -0.00000    -1.94726     0.00000     0.00000     0.00000     0.00000     0.00000   -21.09445
   -18.79300   -18.80320    -2.14407    -0.00000    -2.22644     0.00000     0.00000     0.00000     0.00000     0.00000   -23.17370
   -18.76100   -19.34322    -2.17246    -0.00000    -2.38437     0.00000     0.00000     0.00000     0.00000     0.00000   -23.90006
   -18.72900   -17.75906    -1.88567    -0.00000    -2.31998     0.00000     0.00000     0.00000     0.00000     0.00000   -21.96471
   -18.69600   -19.69686    -1.96146    -0.00000    -2.59593     0.00000     0.00000     0.00000     0.00000     0.00000   -24.25426
   -18.66400   -27.10007    -2.69878    -0.00000    -3.31340     0.00000     0.00000     0.00000     0.00000     0.00000   -33.11225
   -18.63200   -28.31311    -2.86731    -0.00000    -3.25289     0.00000     0.00000     0.00000     0.00000     0.00000   -34.43331
   -18.60000   -16.44868    -1.68365    -0.00000    -1.83369     0.00000     0.00000     0.00000     0.00000     0.00000   -19.96602
   -18.56700    -4.74834    -0.48917    -0.00000    -0.52237     0.00000     0.00000     0.00000     0.00000     0.00000    -5.75988
   -18.53500    -0.65375    -0.06766    -0.00000    -0.07149     0.00000     0.00000     0.00000     0.00000     0.00000    -0.79290
   -18.50300    -0.04215    -0.00438    -0.00000    -0.00460     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05113
   -18.47000    -0.00126    -0.00013    -0.00000    -0.00014     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00153
   -18.43800    -0.00002    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00002
   -18.40600    -0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000
   -18.37400    -0.00010    -0.00002    -0.00000    -0.00001     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00013
   -18.34100    -0.00476    -0.00081    -0.00000    -0.00046     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00603
   -18.30900    -0.10478    -0.01774    -0.00000    -0.01015     0.00000     0.00000     0.00000     0.00000     0.00000    -0.13267
   -18.27700    -1.06484    -0.18048    -0.00000    -0.10295     0.00000     0.00000     0.00000     0.00000     0.00000    -1.34828
   -18.24400    -5.07694    -0.86104    -0.00000    -0.49076     0.00000     0.00000     0.00000     0.00000     0.00000    -6.42874
   -18.21200   -11.66406    -1.97667    -0.00000    -1.13196     0.00000     0.00000     0.00000     0.00000     0.00000   -14.77270
   -18.18000   -13.77555    -2.32174    -0.00000    -1.35901     0.00000     0.00000     0.00000     0.00000     0.00000   -17.45630
   -18.14800   -10.05018    -1.66333    -0.00000    -1.04060     0.00000     0.00000     0.00000     0.00000     0.00000   -12.75410
   -18.11500    -6.56979    -1.05991    -0.00000    -0.72879     0.00000     0.00000     0.00000     0.00000     0.00000    -8.35849
   -18.08300    -5.00021    -0.81365    -0.00000    -0.56238     0.00000     0.00000     0.00000     0.00000     0.00000    -6.37623
   -18.05100    -4.63283    -0.78169    -0.00000    -0.50338     0.00000     0.00000     0.00000     0.00000     0.00000    -5.91789
   -18.01800    -5.25070    -0.90479    -0.00000    -0.55925     0.00000     0.00000     0.00000     0.00000     0.00000    -6.71474
   -17.98600    -6.87732    -1.13129    -0.00000    -0.79250     0.00000     0.00000     0.00000     0.00000     0.00000    -8.80111
   -17.95400    -9.88927    -1.45571    -0.00000    -1.31331     0.00000     0.00000     0.00000     0.00000     0.00000   -12.65829
   -17.92100   -12.40578    -1.69346    -0.00000    -1.78343     0.00000     0.00000     0.00000     0.00000     0.00000   -15.88267
   -17.88900   -11.74392    -1.59296    -0.00000    -1.72329     0.00000     0.00000     0.00000     0.00000     0.00000   -15.06017
   -17.85700   -10.51762    -1.47418    -0.00000    -1.54861     0.00000     0.00000     0.00000     0.00000     0.00000   -13.54041
   -17.82500    -9.66607    -1.36574    -0.00000    -1.43738     0.00000     0.00000     0.00000     0.00000     0.00000   -12.46919
   -17.79200    -8.95382    -1.20030    -0.00000    -1.31320     0.00000     0.00000     0.00000     0.00000     0.00000   -11.46732
   -17.76000   -14.35982    -1.78583    -0.00000    -1.99845     0.00000     0.00000     0.00000     0.00000     0.00000   -18.14410
   -17.72800   -25.04435    -3.05380    -0.00000    -3.34965     0.00000     0.00000     0.00000     0.00000     0.00000   -31.44780
   -17.69500   -31.45396    -3.82396    -0.00000    -4.11419     0.00000     0.00000     0.00000     0.00000     0.00000   -39.39210
   -17.66300   -30.28512    -3.71039    -0.00000    -3.97717     0.00000     0.00000     0.00000     0.00000     0.00000   -37.97268
   -17.63100   -24.47758    -3.03969    -0.00000    -3.30041     0.00000     0.00000     0.00000     0.00000     0.00000   -30.81768
   -17.59900   -19.34745    -2.41466    -0.00000    -2.72056     0.00000     0.00000     0.00000     0.00000     0.00000   -24.48267
   -17.56600   -17.13180    -2.12801    -0.00000    -2.47397     0.00000     0.00000     0.00000     0.00000     0.00000   -21.73378
   -17.53400   -15.75784    -1.94314    -0.00000    -2.21859     0.00000     0.00000     0.00000     0.00000     0.00000   -19.91957
