     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -24.02400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.99200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.95900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.92700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.89500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.86300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.83000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.79800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.76600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.73300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.70100     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003
   -23.66900     0.00217     0.00009     0.00000     0.00009     0.00000     0.00000     0.00000     0.00000     0.00000     0.00235
   -23.63700     0.07048     0.00300     0.00000     0.00277     0.00000     0.00000     0.00000     0.00000     0.00000     0.07625
   -23.60400     1.02974     0.04381     0.00000     0.04053     0.00000     0.00000     0.00000     0.00000     0.00000     1.11408
   -23.57200     6.83699     0.29095     0.00000     0.26912     0.00000     0.00000     0.00000     0.00000     0.00000     7.39706
   -23.54000    21.01094     0.89504     0.00000     0.82839     0.00000     0.00000     0.00000     0.00000     0.00000    22.73437
   -23.50700    32.78394     1.40413     0.00000     1.30766     0.00000     0.00000     0.00000     0.00000     0.00000    35.49573
   -23.47500    39.34595     1.71185     0.00000     1.64601     0.00000     0.00000     0.00000     0.00000     0.00000    42.70380
   -23.44300    54.86134     2.40215     0.00000     2.41034     0.00000     0.00000     0.00000     0.00000     0.00000    59.67382
   -23.41000    55.06101     2.39795     0.00000     2.47166     0.00000     0.00000     0.00000     0.00000     0.00000    59.93062
   -23.37800    32.09616     1.41636     0.00000     1.49682     0.00000     0.00000     0.00000     0.00000     0.00000    35.00934
   -23.34600    27.40908     1.32840     0.00000     1.41701     0.00000     0.00000     0.00000     0.00000     0.00000    30.15449
   -23.31400    45.80933     2.31903     0.00000     2.41706     0.00000     0.00000     0.00000     0.00000     0.00000    50.54542
   -23.28100    50.57159     2.60003     0.00000     2.63666     0.00000     0.00000     0.00000     0.00000     0.00000    55.80828
   -23.24900    29.85422     1.55325     0.00000     1.53655     0.00000     0.00000     0.00000     0.00000     0.00000    32.94403
   -23.21700     9.05038     0.47488     0.00000     0.46148     0.00000     0.00000     0.00000     0.00000     0.00000     9.98674
   -23.18400     1.34936     0.07115     0.00000     0.06842     0.00000     0.00000     0.00000     0.00000     0.00000     1.48893
   -23.15200     0.09522     0.00503     0.00000     0.00481     0.00000     0.00000     0.00000     0.00000     0.00000     0.10507
   -23.12000     0.00309     0.00016     0.00000     0.00016     0.00000     0.00000     0.00000     0.00000     0.00000     0.00342
   -23.08800     0.00005     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00005
   -23.05500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.02300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.99100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.95800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.92600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.89400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.86200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.82900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.79700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.76500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.73200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.70000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.66800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.63600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.60300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.57100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.53900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.50600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.47400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.44200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.41000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.37700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.34500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.31300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.28000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.24800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.21600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.18400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.15100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.11900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.08700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.05400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.02200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.99000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.95800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.92500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.89300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.86100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.82800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.79600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.76400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.73200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.69900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.66700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.63500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.60200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.57000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.53800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.50500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.47300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.44100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.40900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.37600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.34400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.31200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.27900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.24700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.21500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.18300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.15000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.11800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.08600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.05300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.02100     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -20.98900     0.00092     0.00003     0.00000     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00097
   -20.95700     0.03205     0.00103     0.00000     0.00092     0.00000     0.00000     0.00000     0.00000     0.00000     0.03399
   -20.92400     0.52128     0.01671     0.00000     0.01499     0.00000     0.00000     0.00000     0.00000     0.00000     0.55298
   -20.89200     4.03000     0.12889     0.00000     0.11665     0.00000     0.00000     0.00000     0.00000     0.00000     4.27554
   -20.86000    15.37042     0.48721     0.00000     0.45125     0.00000     0.00000     0.00000     0.00000     0.00000    16.30887
   -20.82700    31.78806     0.98021     0.00000     0.96391     0.00000     0.00000     0.00000     0.00000     0.00000    33.73217
   -20.79500    43.32673     1.27318     0.00000     1.38274     0.00000     0.00000     0.00000     0.00000     0.00000    45.98265
   -20.76300    46.61443     1.35171     0.00000     1.53696     0.00000     0.00000     0.00000     0.00000     0.00000    49.50310
   -20.73100    41.63647     1.30525     0.00000     1.39079     0.00000     0.00000     0.00000     0.00000     0.00000    44.33252
   -20.69800    35.99169     1.26677     0.00000     1.25849     0.00000     0.00000     0.00000     0.00000     0.00000    38.51694
   -20.66600    28.60738     1.06927     0.00000     1.05185     0.00000     0.00000     0.00000     0.00000     0.00000    30.72849
   -20.63400    17.72846     0.69727     0.00000     0.70181     0.00000     0.00000     0.00000     0.00000     0.00000    19.12754
   -20.60100    17.12067     0.73781     0.00000     0.78548     0.00000     0.00000     0.00000     0.00000     0.00000    18.64397
   -20.56900    24.43097     1.08083     0.00000     1.18180     0.00000     0.00000     0.00000     0.00000     0.00000    26.69360
   -20.53700    24.98805     1.09303     0.00000     1.24031     0.00000     0.00000     0.00000     0.00000     0.00000    27.32138
   -20.50500    20.44946     0.85680     0.00000     1.05297     0.00000     0.00000     0.00000     0.00000     0.00000    22.35924
   -20.47200    14.70845     0.59141     0.00000     0.77731     0.00000     0.00000     0.00000     0.00000     0.00000    16.07717
   -20.44000     6.77603     0.26818     0.00000     0.36111     0.00000     0.00000     0.00000     0.00000     0.00000     7.40532
   -20.40800     1.57616     0.06212     0.00000     0.08418     0.00000     0.00000     0.00000     0.00000     0.00000     1.72246
   -20.37500     0.17138     0.00675     0.00000     0.00916     0.00000     0.00000     0.00000     0.00000     0.00000     0.18728
   -20.34300     0.01265     0.00056     0.00000     0.00065     0.00000     0.00000     0.00000     0.00000     0.00000     0.01386
   -20.31100     0.11429     0.00626     0.00000     0.00548     0.00000     0.00000     0.00000     0.00000     0.00000     0.12603
   -20.27900     1.41876     0.07777     0.00000     0.06808     0.00000     0.00000     0.00000     0.00000     0.00000     1.56461
   -20.24600     8.04570     0.44119     0.00000     0.38608     0.00000     0.00000     0.00000     0.00000     0.00000     8.87297
   -20.21400    20.93435     1.14839     0.00000     1.00452     0.00000     0.00000     0.00000     0.00000     0.00000    23.08726
   -20.18200    25.08332     1.37669     0.00000     1.20377     0.00000     0.00000     0.00000     0.00000     0.00000    27.66378
   -20.14900    13.85326     0.76055     0.00000     0.66477     0.00000     0.00000     0.00000     0.00000     0.00000    15.27858
   -20.11700     3.51601     0.19311     0.00000     0.16872     0.00000     0.00000     0.00000     0.00000     0.00000     3.87784
   -20.08500     0.40787     0.02241     0.00000     0.01957     0.00000     0.00000     0.00000     0.00000     0.00000     0.44985
   -20.05300     0.02148     0.00118     0.00000     0.00103     0.00000     0.00000     0.00000     0.00000     0.00000     0.02369
   -20.02000     0.00051     0.00003     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00056
   -19.98800     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -19.95600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.92300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.89100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.85900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.82700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.79400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.76200     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003
   -19.73000     0.00157     0.00011     0.00000     0.00013     0.00000     0.00000     0.00000     0.00000     0.00000     0.00180
   -19.69700     0.03905     0.00267     0.00000     0.00317     0.00000     0.00000     0.00000     0.00000     0.00000     0.04489
   -19.66500     0.46489     0.03178     0.00000     0.03788     0.00000     0.00000     0.00000     0.00000     0.00000     0.53455
   -19.63300     2.79056     0.19051     0.00000     0.22897     0.00000     0.00000     0.00000     0.00000     0.00000     3.21004
   -19.60000     9.12746     0.62158     0.00000     0.75749     0.00000     0.00000     0.00000     0.00000     0.00000    10.50653
   -19.56800    17.96086     1.21428     0.00000     1.51672     0.00000     0.00000     0.00000     0.00000     0.00000    20.69187
   -19.53600    23.92884     1.58032     0.00000     2.07768     0.00000     0.00000     0.00000     0.00000     0.00000    27.58684
   -19.50400    24.13021     1.52062     0.00000     2.17407     0.00000     0.00000     0.00000     0.00000     0.00000    27.82490
   -19.47100    18.61232     1.14418     0.00000     1.70319     0.00000     0.00000     0.00000     0.00000     0.00000    21.45969
   -19.43900    14.34528     1.06600     0.00000     1.13175     0.00000     0.00000     0.00000     0.00000     0.00000    16.54304
   -19.40700    24.87284     2.21046     0.00000     1.57046     0.00000     0.00000     0.00000     0.00000     0.00000    28.65376
   -19.37400    46.65594     4.00273     0.00000     2.96073     0.00000     0.00000     0.00000     0.00000     0.00000    53.61940
   -19.34200    57.33455     4.62650     0.00000     3.75880     0.00000     0.00000     0.00000     0.00000     0.00000    65.71985
   -19.31000    46.72620     3.64600     0.00000     3.08166     0.00000     0.00000     0.00000     0.00000     0.00000    53.45386
   -19.27800    24.57874     1.91115     0.00000     1.60068     0.00000     0.00000     0.00000     0.00000     0.00000    28.09057
   -19.24500     7.51039     0.58901     0.00000     0.48518     0.00000     0.00000     0.00000     0.00000     0.00000     8.58457
   -19.21300     2.72496     0.23341     0.00000     0.20325     0.00000     0.00000     0.00000     0.00000     0.00000     3.16162
   -19.18100     9.76180     0.86904     0.00000     0.82061     0.00000     0.00000     0.00000     0.00000     0.00000    11.45144
   -19.14800    28.95448     2.52662     0.00000     2.50992     0.00000     0.00000     0.00000     0.00000     0.00000    33.99102
   -19.11600    44.00066     3.76108     0.00000     3.92830     0.00000     0.00000     0.00000     0.00000     0.00000    51.69004
   -19.08400    35.26882     2.97777     0.00000     3.22496     0.00000     0.00000     0.00000     0.00000     0.00000    41.47154
   -19.05200    16.00599     1.38589     0.00000     1.47268     0.00000     0.00000     0.00000     0.00000     0.00000    18.86456
   -19.01900     6.89563     0.74084     0.00000     0.60598     0.00000     0.00000     0.00000     0.00000     0.00000     8.24245
   -18.98700     8.82766     1.12359     0.00000     0.76421     0.00000     0.00000     0.00000     0.00000     0.00000    10.71546
   -18.95500    14.27478     1.79292     0.00000     1.30497     0.00000     0.00000     0.00000     0.00000     0.00000    17.37267
   -18.92200    18.01421     2.19707     0.00000     1.73858     0.00000     0.00000     0.00000     0.00000     0.00000    21.94986
   -18.89000    16.35237     1.95521     0.00000     1.64433     0.00000     0.00000     0.00000     0.00000     0.00000    19.95190
   -18.85800    13.07353     1.51410     0.00000     1.42149     0.00000     0.00000     0.00000     0.00000     0.00000    16.00912
   -18.82600    15.37743     1.72033     0.00000     1.81696     0.00000     0.00000     0.00000     0.00000     0.00000    18.91472
   -18.79300    18.90509     2.09538     0.00000     2.31180     0.00000     0.00000     0.00000     0.00000     0.00000    23.31227
   -18.76100    18.33786     1.98493     0.00000     2.33804     0.00000     0.00000     0.00000     0.00000     0.00000    22.66083
   -18.72900    16.73105     1.69089     0.00000     2.25556     0.00000     0.00000     0.00000     0.00000     0.00000    20.67750
   -18.69600    20.70606     2.00612     0.00000     2.72874     0.00000     0.00000     0.00000     0.00000     0.00000    25.44092
   -18.66400    28.76576     2.84386     0.00000     3.48701     0.00000     0.00000     0.00000     0.00000     0.00000    35.09663
   -18.63200    27.10330     2.73324     0.00000     3.10643     0.00000     0.00000     0.00000     0.00000     0.00000    32.94297
   -18.60000    13.64524     1.39104     0.00000     1.52324     0.00000     0.00000     0.00000     0.00000     0.00000    16.55952
   -18.56700     3.37246     0.34601     0.00000     0.37201     0.00000     0.00000     0.00000     0.00000     0.00000     4.09048
   -18.53500     0.39573     0.04079     0.00000     0.04340     0.00000     0.00000     0.00000     0.00000     0.00000     0.47993
   -18.50300     0.02169     0.00224     0.00000     0.00237     0.00000     0.00000     0.00000     0.00000     0.00000     0.02631
   -18.47000     0.00055     0.00006     0.00000     0.00006     0.00000     0.00000     0.00000     0.00000     0.00000     0.00067
   -18.43800     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -18.40600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -18.37400     0.00037     0.00006     0.00000     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000     0.00047
   -18.34100     0.01390     0.00237     0.00000     0.00133     0.00000     0.00000     0.00000     0.00000     0.00000     0.01760
   -18.30900     0.23953     0.04089     0.00000     0.02291     0.00000     0.00000     0.00000     0.00000     0.00000     0.30334
   -18.27700     1.91160     0.32659     0.00000     0.18269     0.00000     0.00000     0.00000     0.00000     0.00000     2.42088
   -18.24400     7.19188     1.22882     0.00000     0.68800     0.00000     0.00000     0.00000     0.00000     0.00000     9.10870
   -18.21200    13.19950     2.25161     0.00000     1.27060     0.00000     0.00000     0.00000     0.00000     0.00000    16.72171
   -18.18000    12.93557     2.19019     0.00000     1.27330     0.00000     0.00000     0.00000     0.00000     0.00000    16.39906
   -18.14800     8.70142     1.44213     0.00000     0.90764     0.00000     0.00000     0.00000     0.00000     0.00000    11.05119
   -18.11500     5.99055     0.97348     0.00000     0.66351     0.00000     0.00000     0.00000     0.00000     0.00000     7.62754
   -18.08300     4.93415     0.81804     0.00000     0.54268     0.00000     0.00000     0.00000     0.00000     0.00000     6.29487
   -18.05100     4.92683     0.84699     0.00000     0.52104     0.00000     0.00000     0.00000     0.00000     0.00000     6.29486
   -18.01800     5.66919     0.97616     0.00000     0.60532     0.00000     0.00000     0.00000     0.00000     0.00000     7.25067
   -17.98600     7.28927     1.15481     0.00000     0.88371     0.00000     0.00000     0.00000     0.00000     0.00000     9.32779
   -17.95400    10.32894     1.45102     0.00000     1.43717     0.00000     0.00000     0.00000     0.00000     0.00000    13.21713
   -17.92100    12.28576     1.63521     0.00000     1.80446     0.00000     0.00000     0.00000     0.00000     0.00000    15.72543
   -17.88900    11.13019     1.50242     0.00000     1.64400     0.00000     0.00000     0.00000     0.00000     0.00000    14.27661
   -17.85700    10.05091     1.40607     0.00000     1.48880     0.00000     0.00000     0.00000     0.00000     0.00000    12.94578
   -17.82500     9.24308     1.29105     0.00000     1.37750     0.00000     0.00000     0.00000     0.00000     0.00000    11.91163
   -17.79200     9.75388     1.28224     0.00000     1.38560     0.00000     0.00000     0.00000     0.00000     0.00000    12.42172
   -17.76000    17.44143     2.16716     0.00000     2.31834     0.00000     0.00000     0.00000     0.00000     0.00000    21.92693
   -17.72800    27.80472     3.39009     0.00000     3.59984     0.00000     0.00000     0.00000     0.00000     0.00000    34.79465
   -17.69500    31.45384     3.79182     0.00000     4.06789     0.00000     0.00000     0.00000     0.00000     0.00000    39.31355
   -17.66300    28.82420     3.47102     0.00000     3.81476     0.00000     0.00000     0.00000     0.00000     0.00000    36.10998
   -17.63100    23.39174     2.83289     0.00000     3.20723     0.00000     0.00000     0.00000     0.00000     0.00000    29.43187
   -17.59900    19.61563     2.37234     0.00000     2.77590     0.00000     0.00000     0.00000     0.00000     0.00000    24.76387
   -17.56600    19.16948     2.25483     0.00000     2.66145     0.00000     0.00000     0.00000     0.00000     0.00000    24.08576
   -17.53400    21.02300     2.35324     0.00000     2.70092     0.00000     0.00000     0.00000     0.00000     0.00000    26.07716
   -17.50200    25.65695     2.84413     0.00000     3.18205     0.00000     0.00000     0.00000     0.00000     0.00000    31.68314
   -17.46900    27.96199     3.17787     0.00000     3.56702     0.00000     0.00000     0.00000     0.00000     0.00000    34.70689
   -17.43700    24.29102     2.85317     0.00000     3.19369     0.00000     0.00000     0.00000     0.00000     0.00000    30.33787
   -17.40500    19.57232     2.35492     0.00000     2.59468     0.00000     0.00000     0.00000     0.00000     0.00000    24.52191
   -17.37300    18.76159     2.22965     0.00000     2.53715     0.00000     0.00000     0.00000     0.00000     0.00000    23.52840
   -17.34000    20.77825     2.47584     0.00000     2.91383     0.00000     0.00000     0.00000     0.00000     0.00000    26.16792
   -17.30800    21.12073     2.68828     0.00000     3.00277     0.00000     0.00000     0.00000     0.00000     0.00000    26.81178
   -17.27600    19.12667     2.70616     0.00000     2.67284     0.00000     0.00000     0.00000     0.00000     0.00000    24.50566
   -17.24300    16.50066     2.58216     0.00000     2.24833     0.00000     0.00000     0.00000     0.00000     0.00000    21.33114
   -17.21100    14.14733     2.41197     0.00000     1.91168     0.00000     0.00000     0.00000     0.00000     0.00000    18.47097
   -17.17900    10.11763     1.84141     0.00000     1.37430     0.00000     0.00000     0.00000     0.00000     0.00000    13.33334
   -17.14700     5.81493     1.12433     0.00000     0.79248     0.00000     0.00000     0.00000     0.00000     0.00000     7.73173
